4,DF,Mauricio Pineda,(1975-07-13)13 July 1975 (aged 22),,Udinese,Argentina,Italy,1998
5,MF,Matías Almeyda,(1973-12-21)21 December 1973 (aged 24),,Lazio,Argentina,Italy,1998
6,DF,Roberto Néstor Sensini,(1966-10-12)12 October 1966 (aged 31),,Parma,Argentina,Italy,1998
7,FW,Claudio López,(1974-07-17)17 July 1974 (aged 23),,Valencia,Argentina,Spain,1998
8,MF,Diego Simeone (c),(1970-04-28)28 April 1970 (aged 28),,Internazionale,Argentina,Italy,1998
9,FW,Gabriel Batistuta,(1969-02-01)1 February 1969 (aged 29),,Fiorentina,Argentina,Italy,1998
10,MF,Ariel Ortega,(1974-03-04)4 March 1974 (aged 24),,Valencia,Argentina,Spain,1998
11,MF,Juan Sebastián Verón,(1975-03-09)9 March 1975 (aged 23),,Sampdoria,Argentina,Italy,1998
12,GK,Germán Burgos,(1969-04-16)16 April 1969 (aged 29),,River Plate,Argentina,Argentina,1998
13,DF,Pablo Paz,(1973-01-27)27 January 1973 (aged 25),,Tenerife,Argentina,Spain,1998
14,DF,Nelson Vivas,(1969-10-18)18 October 1969 (aged 28),,Lugano,Argentina,Switzerland,1998
15,MF,Leonardo Astrada,(1970-01-06)6 January 1970 (aged 28),,River Plate,Argentina,Argentina,1998
16,MF,Sergio Berti,(1969-02-17)17 February 1969 (aged 29),,River Plate,Argentina,Argentina,1998
17,GK,Pablo Cavallero,(1974-04-13)13 April 1974 (aged 24),,Vélez Sársfield,Argentina,Argentina,1998
18,FW,Abel Balbo,(1966-06-01)1 June 1966 (aged 32),,Roma,Argentina,Italy,1998
19,FW,Hernán Crespo,(1975-07-05)5 July 1975 (aged 22),,Parma,Argentina,Italy,1998
20,MF,Marcelo Gallardo,(1976-01-18)18 January 1976 (aged 22),,River Plate,Argentina,Argentina,1998
21,FW,Marcelo Delgado,(1973-03-24)24 March 1973 (aged 25),,Racing,Argentina,Argentina,1998
22,DF,Javier Zanetti,(1973-08-10)10 August 1973 (aged 24),,Internazionale,Argentina,Italy,1998
1,GK,Dražen Ladić,(1963-01-01)1 January 1963 (aged 35),41,Croatia Zagreb,Croatia,Croatia,1998
2,FW,Petar Krpan,(1974-07-01)1 July 1974 (aged 23),1,Osijek,Croatia,Croatia,1998
3,DF,Anthony Šerić,(1979-01-15)15 January 1979 (aged 19),3,Hajduk Split,Croatia,Croatia,1998
4,DF,Igor Štimac,(1967-09-06)6 September 1967 (aged 30),29,Derby County,Croatia,England,1998
5,DF,Goran Jurić,(1963-02-05)5 February 1963 (aged 35),11,Croatia Zagreb,Croatia,Croatia,1998
6,DF,Slaven Bilić,(1968-09-11)11 September 1968 (aged 29),36,Everton,Croatia,England,1998
7,MF,Aljoša Asanović,(1965-12-14)14 December 1965 (aged 32),39,Napoli,Croatia,Italy,1998
8,MF,Robert Prosinečki,(1969-01-12)12 January 1969 (aged 29),29,Croatia Zagreb,Croatia,Croatia,1998
9,FW,Davor Šuker,(1968-01-01)1 January 1968 (aged 30),36,Real Madrid,Croatia,Spain,1998
10,MF,Zvonimir Boban (c),(1968-10-08)8 October 1968 (aged 29),35,Milan,Croatia,Italy,1998
11,MF,Silvio Marić,(1975-03-20)20 March 1975 (aged 23),7,Croatia Zagreb,Croatia,Croatia,1998
12,GK,Marijan Mrmić,(1965-05-06)6 May 1965 (aged 33),12,Beşiktaş,Croatia,Turkey,1998
13,MF,Mario Stanić,(1972-04-10)10 April 1972 (aged 26),16,Parma,Croatia,Italy,1998
14,MF,Zvonimir Soldo,(1967-11-02)2 November 1967 (aged 30),26,VfB Stuttgart,Croatia,Germany,1998
15,DF,Igor Tudor,(1978-04-16)16 April 1978 (aged 20),5,Hajduk Split,Croatia,Croatia,1998
16,FW,Ardian Kozniku,(1967-10-27)27 October 1967 (aged 30),7,Bastia,Croatia,France,1998
17,DF,Robert Jarni,(1968-10-26)26 October 1968 (aged 29),38,Real Betis,Croatia,Spain,1998
18,MF,Zoran Mamić,(1971-09-30)30 September 1971 (aged 26),6,VfL Bochum,Croatia,Germany,1998
19,FW,Goran Vlaović,(1972-08-07)7 August 1972 (aged 25),28,Valencia,Croatia,Spain,1998
20,DF,Dario Šimić,(1975-11-12)12 November 1975 (aged 22),17,Croatia Zagreb,Croatia,Croatia,1998
21,MF,Krunoslav Jurčić,(1969-11-26)26 November 1969 (aged 28),9,Croatia Zagreb,Croatia,Croatia,1998
22,GK,Vladimir Vasilj,(1975-07-06)6 July 1975 (aged 22),1,Hrvatski Dragovoljac,Croatia,Croatia,1998
1,GK,Warren Barrett (c),(1970-07-09)9 July 1970 (aged 27),128,Violet Kickers,Jamaica,Jamaica,1998
2,DF,Stephen Malcolm,(1970-05-02)2 May 1970 (aged 28),62,Seba United,Jamaica,Jamaica,1998
3,DF,Chris Dawes,(1974-05-31)31 May 1974 (aged 24),,Galaxy,Jamaica,Jamaica,1998
4,DF,Linval Dixon,(1971-09-14)14 September 1971 (aged 26),104,Hazard,Jamaica,Jamaica,1998
5,DF,Ian Goodison,(1972-11-21)21 November 1972 (aged 25),55,Olympic Gardens,Jamaica,Jamaica,1998
6,MF,Fitzroy Simpson,(1970-02-26)26 February 1970 (aged 28),23,Portsmouth,Jamaica,England,1998
7,MF,Peter Cargill,(1964-03-02)2 March 1964 (aged 34),76,Harbour View,Jamaica,Jamaica,1998
8,FW,Marcus Gayle,(1970-09-27)27 September 1970 (aged 27),5,Wimbledon,Jamaica,England,1998
9,FW,Andy Williams,(1977-09-23)23 September 1977 (aged 20),25,Columbus Crew,Jamaica,United States,1998
10,FW,Walter Boyd,(1972-01-01)1 January 1972 (aged 26),57,Arnett Gardens,Jamaica,Jamaica,1998
11,MF,Theodore Whitmore,(1972-08-05)5 August 1972 (aged 25),76,Seba United,Jamaica,Jamaica,1998
12,DF,Dean Sewell,(1972-04-13)13 April 1972 (aged 26),4,Constant Spring,Jamaica,Jamaica,1998
13,GK,Aaron Lawrence,(1970-08-11)11 August 1970 (aged 27),17,Reno,Jamaica,Jamaica,1998
14,GK,Donovan Ricketts,(1977-06-07)7 June 1977 (aged 21),0,Wadadah,Jamaica,Jamaica,1998
15,DF,Ricardo Gardner,(1978-09-25)25 September 1978 (aged 19),34,Harbour View,Jamaica,Jamaica,1998
16,MF,Robbie Earle,(1965-01-27)27 January 1965 (aged 33),8,Wimbledon,Jamaica,England,1998
17,FW,Onandi Lowe,(1973-12-02)2 December 1973 (aged 24),30,Harbour View,Jamaica,Jamaica,1998
18,FW,Deon Burton,(1976-10-25)25 October 1976 (aged 21),18,Derby County,Jamaica,England,1998
19,DF,Frank Sinclair,(1971-12-03)3 December 1971 (aged 26),5,Chelsea,Jamaica,England,1998
20,MF,Darryl Powell,(1971-11-15)15 November 1971 (aged 26),2,Derby County,Jamaica,England,1998
21,DF,Durrant Brown,(1964-07-08)8 July 1964 (aged 33),125,Wadadah,Jamaica,Jamaica,1998
22,FW,Paul Hall,(1972-07-03)3 July 1972 (aged 25),23,Portsmouth,Jamaica,England,1998
1,GK,Nobuyuki Kojima,(1966-01-17)17 January 1966 (aged 32),5,Bellmare Hiratsuka,Japan,Japan,1998
2,DF,Akira Narahashi,(1971-11-26)26 November 1971 (aged 26),29,Kashima Antlers,Japan,Japan,1998
3,DF,Naoki Soma,(1971-07-19)19 July 1971 (aged 26),50,Kashima Antlers,Japan,Japan,1998
4,DF,Masami Ihara (c),(1967-09-18)18 September 1967 (aged 30),116,Yokohama Marinos,Japan,Japan,1998
5,DF,Norio Omura,(1969-09-06)6 September 1969 (aged 28),31,Yokohama Marinos,Japan,Japan,1998
6,MF,Motohiro Yamaguchi,(1969-01-29)29 January 1969 (aged 29),56,Yokohama Marinos,Japan,Japan,1998
7,MF,Teruyoshi Ito,(1974-08-31)31 August 1974 (aged 23),2,Shimizu S-Pulse,Japan,Japan,1998
8,MF,Hidetoshi Nakata,(1977-01-22)22 January 1977 (aged 21),21,Bellmare Hiratsuka,Japan,Japan,1998
9,FW,Masashi Nakayama,(1967-09-23)23 September 1967 (aged 30),27,Jubilo Iwata,Japan,Japan,1998
10,MF,Hiroshi Nanami,(1972-11-28)28 November 1972 (aged 25),44,Jubilo Iwata,Japan,Japan,1998
11,MF,Shinji Ono,(1979-09-27)27 September 1979 (aged 18),2,Urawa Red Diamonds,Japan,Japan,1998
12,FW,Wagner Lopes,(1969-01-29)29 January 1969 (aged 29),10,Bellmare Hiratsuka,Japan,Japan,1998
13,MF,Toshihiro Hattori,(1973-09-23)23 September 1973 (aged 24),6,Jubilo Iwata,Japan,Japan,1998
14,FW,Masayuki Okano,(1972-07-25)25 July 1972 (aged 25),25,Urawa Red Diamonds,Japan,Japan,1998
15,MF,Hiroaki Morishima,(1972-04-30)30 April 1972 (aged 26),36,Cerezo Osaka,Japan,Japan,1998
16,DF,Toshihide Saito,(1973-04-20)20 April 1973 (aged 25),14,Shimizu S-Pulse,Japan,Japan,1998
17,DF,Yutaka Akita,(1970-08-06)6 August 1970 (aged 27),27,Kashima Antlers,Japan,Japan,1998
18,FW,Shoji Jo,(1975-06-17)17 June 1975 (aged 22),24,Yokohama Marinos,Japan,Japan,1998
19,DF,Eisuke Nakanishi,(1973-06-23)23 June 1973 (aged 24),7,JEF United Ichihara,Japan,Japan,1998
20,GK,Yoshikatsu Kawaguchi,(1975-08-15)15 August 1975 (aged 22),27,Yokohama Marinos,Japan,Japan,1998
21,GK,Seigo Narazaki,(1976-04-15)15 April 1976 (aged 22),2,Yokohama Marinos,Japan,Japan,1998
22,MF,Takashi Hirano,(1974-07-15)15 July 1974 (aged 23),10,Nagoya Grampus Eight,Japan,Japan,1998
1,GK,Thomas Sørensen,(1976-06-12)12 June 1976 (aged 25),14,Sunderland,Denmark,England,2002
2,MF,Stig Tøfting,(1969-08-14)14 August 1969 (aged 32),36,Bolton Wanderers,Denmark,England,2002
3,DF,René Henriksen,(1969-08-27)27 August 1969 (aged 32),39,Panathinaikos,Denmark,Greece,2002
4,DF,Martin Laursen,(1977-07-26)26 July 1977 (aged 24),15,Milan,Denmark,Italy,2002
5,DF,Jan Heintze (c),(1963-08-17)17 August 1963 (aged 38),83,PSV,Denmark,Netherlands,2002
6,DF,Thomas Helveg,(1971-06-24)24 June 1971 (aged 30),67,Milan,Denmark,Italy,2002
7,MF,Thomas Gravesen,(1976-03-11)11 March 1976 (aged 26),22,Everton,Denmark,England,2002
8,MF,Jesper Grønkjær,(1977-08-12)12 August 1977 (aged 24),25,Chelsea,Denmark,England,2002
9,FW,Jon Dahl Tomasson,(1976-08-29)29 August 1976 (aged 25),38,Feyenoord,Denmark,Netherlands,2002
10,MF,Martin Jørgensen,(1975-10-06)6 October 1975 (aged 26),32,Udinese,Denmark,Italy,2002
11,FW,Ebbe Sand,(1972-07-19)19 July 1972 (aged 29),44,Schalke 04,Denmark,Germany,2002
12,DF,Niclas Jensen,(1974-08-17)17 August 1974 (aged 27),8,Manchester City,Denmark,England,2002
13,DF,Steven Lustü,(1971-04-13)13 April 1971 (aged 31),4,Lyn,Denmark,Norway,2002
14,MF,Claus Jensen,(1977-04-29)29 April 1977 (aged 25),13,Charlton Athletic,Denmark,England,2002
15,MF,Jan Michaelsen,(1970-11-28)28 November 1970 (aged 31),11,Panathinaikos,Denmark,Greece,2002
16,GK,Peter Kjær,(1965-11-05)5 November 1965 (aged 36),4,Aberdeen,Denmark,Scotland,2002
17,MF,Christian Poulsen,(1980-02-28)28 February 1980 (aged 22),3,Copenhagen,Denmark,Denmark,2002
18,FW,Peter Løvenkrands,(1980-01-29)29 January 1980 (aged 22),4,Rangers,Denmark,Scotland,2002
19,MF,Dennis Rommedahl,(1978-07-22)22 July 1978 (aged 23),19,PSV,Denmark,Netherlands,2002
20,DF,Kasper Bøgelund,(1980-10-08)8 October 1980 (aged 21),2,PSV,Denmark,Netherlands,2002
21,FW,Peter Madsen,(1978-04-26)26 April 1978 (aged 24),4,Brøndby,Denmark,Denmark,2002
22,GK,Jesper Christiansen,(1978-04-24)24 April 1978 (aged 24),0,Vejle,Denmark,Denmark,2002
23,MF,Brian Steen Nielsen,(1968-12-28)28 December 1968 (aged 33),65,Malmö,Denmark,Sweden,2002
1,GK,Ulrich Ramé,(1972-09-19)19 September 1972 (aged 29),11,Bordeaux,France,France,2002
2,DF,Vincent Candela,(1973-10-24)24 October 1973 (aged 28),36,Roma,France,Italy,2002
3,DF,Bixente Lizarazu,(1969-12-09)9 December 1969 (aged 32),74,Bayern Munich,France,Germany,2002
4,MF,Patrick Vieira,(1976-06-23)23 June 1976 (aged 25),52,Arsenal,France,England,2002
5,DF,Philippe Christanval,(1978-08-31)31 August 1978 (aged 23),4,Barcelona,France,Spain,2002
6,MF,Youri Djorkaeff,(1968-03-09)9 March 1968 (aged 34),79,Bolton Wanderers,France,England,2002
7,MF,Claude Makélélé,(1973-02-18)18 February 1973 (aged 29),14,Real Madrid,France,Spain,2002
8,DF,Marcel Desailly (c),(1968-09-07)7 September 1968 (aged 33),93,Chelsea,France,England,2002
9,FW,Djibril Cissé,(1981-08-12)12 August 1981 (aged 20),1,Auxerre,France,France,2002
10,MF,Zinedine Zidane,(1972-06-23)23 June 1972 (aged 29),73,Real Madrid,France,Spain,2002
11,FW,Sylvain Wiltord,(1974-05-10)10 May 1974 (aged 28),38,Arsenal,France,England,2002
12,FW,Thierry Henry,(1977-08-17)17 August 1977 (aged 24),35,Arsenal,France,England,2002
13,DF,Mikaël Silvestre,(1977-08-09)9 August 1977 (aged 24),10,Manchester United,France,England,2002
14,MF,Alain Boghossian,(1970-10-27)27 October 1970 (aged 31),26,Parma,France,Italy,2002
15,DF,Lilian Thuram,(1972-01-01)1 January 1972 (aged 30),73,Juventus,France,Italy,2002
16,GK,Fabien Barthez,(1971-06-28)28 June 1971 (aged 30),47,Manchester United,France,England,2002
17,MF,Emmanuel Petit,(1970-09-22)22 September 1970 (aged 31),57,Chelsea,France,England,2002
18,DF,Frank Leboeuf,(1968-01-22)22 January 1968 (aged 34),47,Marseille,France,France,2002
19,DF,Willy Sagnol,(1977-03-18)18 March 1977 (aged 25),9,Bayern Munich,France,Germany,2002
20,FW,David Trezeguet,(1977-10-15)15 October 1977 (aged 24),36,Juventus,France,Italy,2002
21,FW,Christophe Dugarry,(1972-03-24)24 March 1972 (aged 30),51,Bordeaux,France,France,2002
22,MF,Johan Micoud,(1973-07-24)24 July 1973 (aged 28),14,Parma,France,Italy,2002
23,GK,Grégory Coupet,(1972-12-31)31 December 1972 (aged 29),1,Lyon,France,France,2002
1,GK,Tony Sylva,(1975-05-17)17 May 1975 (aged 27),15,AS Monaco,Senegal,France,2002
2,DF,Omar Daf,(1977-02-12)12 February 1977 (aged 25),31,Sochaux,Senegal,France,2002
3,MF,Pape Sarr,(1977-12-07)7 December 1977 (aged 24),22,Lens,Senegal,France,2002
4,DF,Papa Malick Diop,(1974-12-29)29 December 1974 (aged 27),25,Lorient,Senegal,France,2002
5,DF,Alassane N'Dour,(1981-12-12)12 December 1981 (aged 20),7,Saint-Étienne,Senegal,France,2002
6,DF,Aliou Cissé (c),(1976-03-24)24 March 1976 (aged 26),20,Montpellier,Senegal,France,2002
7,FW,Henri Camara,(1977-05-10)10 May 1977 (aged 25),34,Sedan,Senegal,France,2002
8,FW,Amara Traoré,(1965-09-25)25 September 1965 (aged 36),12,Gueugnon,Senegal,France,2002
9,FW,Souleymane Camara,(1982-12-22)22 December 1982 (aged 19),9,AS Monaco,Senegal,France,2002
10,MF,Khalilou Fadiga,(1974-12-30)30 December 1974 (aged 27),25,Auxerre,Senegal,France,2002
11,FW,El Hadji Diouf,(1981-01-15)15 January 1981 (aged 21),21,Lens,Senegal,France,2002
12,MF,Amdy Faye,(1977-03-12)12 March 1977 (aged 25),6,Auxerre,Senegal,France,2002
13,DF,Lamine Diatta,(1975-07-02)2 July 1975 (aged 26),19,Rennes,Senegal,France,2002
14,MF,Moussa N'Diaye,(1979-02-20)20 February 1979 (aged 23),38,Sedan,Senegal,France,2002
15,MF,Salif Diao,(1977-02-10)10 February 1977 (aged 25),20,Sedan,Senegal,France,2002
16,GK,Omar Diallo,(1972-09-28)28 September 1972 (aged 29),42,Olympique Khouribga,Senegal,Morocco,2002
17,DF,Ferdinand Coly,(1973-09-10)10 September 1973 (aged 28),16,Lens,Senegal,France,2002
18,FW,Pape Thiaw,(1981-02-05)5 February 1981 (aged 21),13,Strasbourg,Senegal,France,2002
19,MF,Papa Bouba Diop,(1978-01-28)28 January 1978 (aged 24),12,Lens,Senegal,France,2002
20,MF,Sylvain N'Diaye,(1976-06-25)25 June 1976 (aged 25),6,Lille,Senegal,France,2002
21,DF,Habib Beye,(1977-10-19)19 October 1977 (aged 24),6,Strasbourg,Senegal,France,2002
22,GK,Kalidou Cissokho,(1972-12-14)14 December 1972 (aged 29),0,ASC Jeanne d'Arc,Senegal,Senegal,2002
23,MF,Makhtar N'Diaye,(1981-12-31)31 December 1981 (aged 20),11,Rennes,Senegal,France,2002
1,GK,Fabián Carini,(1979-12-26)26 December 1979 (aged 22),35,Juventus,Uruguay,Italy,2002
2,DF,Gustavo Méndez,(1971-02-03)3 February 1971 (aged 31),45,Nacional,Uruguay,Uruguay,2002
3,DF,Alejandro Lembo,(1978-02-15)15 February 1978 (aged 24),31,Nacional,Uruguay,Uruguay,2002
4,DF,Paolo Montero (c),(1971-09-03)3 September 1971 (aged 30),45,Juventus,Uruguay,Italy,2002
5,MF,Pablo García,(1977-05-11)11 May 1977 (aged 25),36,Venezia,Uruguay,Italy,2002
6,DF,Darío Rodríguez,(1974-09-17)17 September 1974 (aged 27),21,Peñarol,Uruguay,Uruguay,2002
7,MF,Gianni Guigou,(1975-02-22)22 February 1975 (aged 27),36,Roma,Uruguay,Italy,2002
8,FW,Gustavo Varela,(1978-05-14)14 May 1978 (aged 24),7,Nacional,Uruguay,Uruguay,2002
9,FW,Darío Silva,(1972-11-02)2 November 1972 (aged 29),36,Málaga,Uruguay,Spain,2002
10,MF,Fabián O'Neill,(1973-10-14)14 October 1973 (aged 28),19,Perugia,Uruguay,Italy,2002
11,FW,Federico Magallanes,(1976-08-22)22 August 1976 (aged 25),24,Venezia,Uruguay,Italy,2002
12,GK,Gustavo Munúa,(1978-01-27)27 January 1978 (aged 24),9,Nacional,Uruguay,Uruguay,2002
13,FW,Sebastián Abreu,(1976-10-17)17 October 1976 (aged 25),13,Cruz Azul,Uruguay,Mexico,2002
14,DF,Gonzalo Sorondo,(1979-10-09)9 October 1979 (aged 22),18,Internazionale,Uruguay,Italy,2002
15,FW,Nicolás Olivera,(1978-05-30)30 May 1978 (aged 24),26,Sevilla,Uruguay,Spain,2002
16,MF,Marcelo Romero,(1976-07-04)4 July 1976 (aged 25),22,Málaga,Uruguay,Spain,2002
17,MF,Mario Regueiro,(1978-09-14)14 September 1978 (aged 23),14,Racing de Santander,Uruguay,Spain,2002
18,FW,Richard Morales,(1975-02-21)21 February 1975 (aged 27),12,Nacional,Uruguay,Uruguay,2002
19,DF,Joe Bizera,(1980-05-17)17 May 1980 (aged 22),9,Peñarol,Uruguay,Uruguay,2002
20,FW,Álvaro Recoba,(1976-03-17)17 March 1976 (aged 26),43,Internazionale,Uruguay,Italy,2002
21,FW,Diego Forlán,(1979-05-19)19 May 1979 (aged 23),4,Manchester United,Uruguay,England,2002
22,MF,Gonzalo de los Santos,(1976-07-19)19 July 1976 (aged 25),28,Valencia,Uruguay,Spain,2002
23,GK,Federico Elduayen,(1977-06-25)25 June 1977 (aged 24),1,Peñarol,Uruguay,Uruguay,2002
1,GK,José Luis Chilavert (c),(1965-07-27)27 July 1965 (aged 36),69,Strasbourg,Paraguay,France,2002
2,DF,Francisco Arce,(1971-04-02)2 April 1971 (aged 31),51,Palmeiras,Paraguay,Brazil,2002
3,DF,Pedro Sarabia,(1975-07-05)5 July 1975 (aged 26),40,River Plate,Paraguay,Argentina,2002
4,DF,Carlos Gamarra,(1971-02-17)17 February 1971 (aged 31),76,AEK Athens,Paraguay,Greece,2002
5,DF,Celso Ayala,(1970-08-20)20 August 1970 (aged 31),76,River Plate,Paraguay,Argentina,2002
6,MF,Estanislao Struway,(1968-06-25)25 June 1968 (aged 33),69,Libertad,Paraguay,Paraguay,2002
7,FW,Richard Báez,(1973-07-31)31 July 1973 (aged 28),25,Olimpia,Paraguay,Paraguay,2002
8,MF,Guido Alvarenga,(1970-08-24)24 August 1970 (aged 31),18,Léon,Paraguay,Mexico,2002
9,FW,Roque Santa Cruz,(1981-08-16)16 August 1981 (aged 20),24,Bayern Munich,Paraguay,Germany,2002
10,MF,Roberto Acuña,(1972-03-25)25 March 1972 (aged 30),77,Real Zaragoza,Paraguay,Spain,2002
11,FW,Jorge Campos,(1970-08-11)11 August 1970 (aged 31),31,Universidad Católica,Paraguay,Chile,2002
12,GK,Justo Villar,(1977-06-30)30 June 1977 (aged 24),8,Libertad,Paraguay,Paraguay,2002
13,MF,Carlos Paredes,(1976-07-16)16 July 1976 (aged 25),41,Porto,Paraguay,Portugal,2002
14,MF,Diego Gavilán,(1980-03-01)1 March 1980 (aged 22),21,Tecos,Paraguay,Mexico,2002
15,MF,Carlos Bonet,(1977-10-02)2 October 1977 (aged 24),3,Libertad,Paraguay,Paraguay,2002
16,MF,Gustavo Morínigo,(1977-01-23)23 January 1977 (aged 25),11,Libertad,Paraguay,Paraguay,2002
17,DF,Juan Carlos Franco,(1973-04-17)17 April 1973 (aged 29),3,Olimpia,Paraguay,Paraguay,2002
18,DF,Julio César Cáceres,(1979-10-05)5 October 1979 (aged 22),1,Olimpia,Paraguay,Paraguay,2002
19,DF,Daniel Sanabria,(1977-02-08)8 February 1977 (aged 25),6,Libertad,Paraguay,Paraguay,2002
20,FW,José Cardozo,(1971-03-19)19 March 1971 (aged 31),57,Toluca,Paraguay,Mexico,2002
21,DF,Denis Caniza,(1974-08-29)29 August 1974 (aged 27),49,Santos Laguna,Paraguay,Mexico,2002
22,GK,Ricardo Tavarelli,(1970-08-02)2 August 1970 (aged 31),20,Olimpia,Paraguay,Paraguay,2002
23,FW,Nelson Cuevas,(1980-01-10)10 January 1980 (aged 22),11,River Plate,Paraguay,Argentina,2002
1,GK,Marko Simeunovič,(1967-12-06)6 December 1967 (aged 34),43,Maribor,Slovenia,Slovenia,2002
2,DF,Goran Sankovič,(1979-06-18)18 June 1979 (aged 22),5,Slavia Prague,Slovenia,Czech Republic,2002
3,DF,Željko Milinovič,(1969-10-12)12 October 1969 (aged 32),35,JEF United Ichihara,Slovenia,Japan,2002
4,DF,Muamer Vugdalič,(1977-08-25)25 August 1977 (aged 24),13,Maribor,Slovenia,Slovenia,2002
5,DF,Marinko Galič,(1970-04-22)22 April 1970 (aged 32),65,Koper,Slovenia,Slovenia,2002
6,DF,Aleksander Knavs,(1975-12-05)5 December 1975 (aged 26),38,1. FC Kaiserslautern,Slovenia,Germany,2002
7,MF,Džoni Novak,(1969-09-04)4 September 1969 (aged 32),68,SpVgg Unterhaching,Slovenia,Germany,2002
8,MF,Aleš Čeh (c),(1968-04-07)7 April 1968 (aged 34),71,Grazer,Slovenia,Austria,2002
9,FW,Milan Osterc,(1975-07-04)4 July 1975 (aged 26),41,Hapoel Tel Aviv,Slovenia,Israel,2002
10,MF,Zlatko Zahovič*,(1971-02-01)1 February 1971 (aged 31),64,Benfica,Slovenia,Portugal,2002
11,MF,Miran Pavlin,(1971-10-08)8 October 1971 (aged 30),45,Porto,Slovenia,Portugal,2002
12,GK,Mladen Dabanovič,(1971-09-13)13 September 1971 (aged 30),20,Lokeren Oost-Vlaanderen,Slovenia,Belgium,2002
13,FW,Mladen Rudonja,(1971-07-26)26 July 1971 (aged 30),58,Portsmouth,Slovenia,England,2002
14,DF,Saša Gajser,(1974-02-11)11 February 1974 (aged 28),20,Gent,Slovenia,Belgium,2002
15,MF,Rajko Tavčar,(1974-07-21)21 July 1974 (aged 27),6,1. FC Nürnberg,Slovenia,Germany,2002
16,FW,Senad Tiganj,(1975-08-28)28 August 1975 (aged 26),3,Olimpija Ljubljana,Slovenia,Slovenia,2002
17,MF,Zoran Pavlović,(1976-06-27)27 June 1976 (aged 25),21,Austria Wien,Slovenia,Austria,2002
18,FW,Milenko Ačimovič,(1977-02-15)15 February 1977 (aged 25),39,Tottenham Hotspur,Slovenia,England,2002
19,DF,Amir Karić,(1973-12-31)31 December 1973 (aged 28),43,Maribor,Slovenia,Slovenia,2002
20,MF,Nastja Čeh,(1978-01-26)26 January 1978 (aged 24),6,Club Brugge,Slovenia,Belgium,2002
21,FW,Sebastjan Cimirotič,(1974-09-14)14 September 1974 (aged 27),12,Lecce,Slovenia,Italy,2002
22,DF,Spasoje Bulajič,(1975-11-24)24 November 1975 (aged 26),15,1. FC Köln,Slovenia,Germany,2002
23,GK,Dejan Nemec,(1977-03-01)1 March 1977 (aged 25),1,Club Brugge,Slovenia,Belgium,2002
1,GK,Hans Vonk,(1970-01-30)30 January 1970 (aged 32),29,Heerenveen,South Africa,Netherlands,2002
2,DF,Cyril Nzama,(1974-06-26)26 June 1974 (aged 27),19,Kaizer Chiefs,South Africa,South Africa,2002
3,DF,Bradley Carnell,(1977-01-21)21 January 1977 (aged 25),21,VfB Stuttgart,South Africa,Germany,2002
4,DF,Aaron Mokoena,(1980-11-25)25 November 1980 (aged 21),22,Germinal Beerschot,South Africa,Belgium,2002
5,DF,Jacob Lekgetho,(1974-03-24)24 March 1974 (aged 28),15,Lokomotiv Moscow,South Africa,Russia,2002
6,MF,MacBeth Sibaya,(1977-11-25)25 November 1977 (aged 24),9,Jomo Cosmos,South Africa,South Africa,2002
7,MF,Quinton Fortune,(1977-05-21)21 May 1977 (aged 25),39,Manchester United,South Africa,England,2002
8,MF,Thabo Mngomeni,(1969-06-24)24 June 1969 (aged 32),37,Orlando Pirates,South Africa,South Africa,2002
9,MF,MacDonald Mukansi,(1975-05-26)26 May 1975 (aged 27),7,Lokomotiv Sofia,South Africa,Bulgaria,2002
10,MF,Bennett Mnguni,(1974-03-18)18 March 1974 (aged 28),9,Lokomotiv Moscow,South Africa,Russia,2002
11,MF,Jabu Pule,(1980-07-11)11 July 1980 (aged 21),9,Kaizer Chiefs,South Africa,South Africa,2002
12,MF,Teboho Mokoena,(1974-07-10)10 July 1974 (aged 27),10,St. Gallen,South Africa,Switzerland,2002
13,DF,Pierre Issa,(1975-09-12)12 September 1975 (aged 26),41,Watford,South Africa,England,2002
14,FW,Siyabonga Nomvethe,(1977-12-02)2 December 1977 (aged 24),30,Udinese,South Africa,Italy,2002
15,MF,Sibusiso Zuma,(1975-06-23)23 June 1975 (aged 26),22,Copenhagen,South Africa,Denmark,2002
16,GK,André Arendse,(1967-06-27)27 June 1967 (aged 34),49,Santos Cape Town,South Africa,South Africa,2002
17,FW,Benni McCarthy,(1977-11-12)12 November 1977 (aged 24),43,Porto,South Africa,Portugal,2002
18,MF,Delron Buckley,(1977-12-07)7 December 1977 (aged 24),32,VfL Bochum,South Africa,Germany,2002
19,DF,Lucas Radebe (c),(1969-04-12)12 April 1969 (aged 33),65,Leeds United,South Africa,England,2002
20,GK,Calvin Marlin,(1976-04-20)20 April 1976 (aged 26),2,Ajax Cape Town,South Africa,South Africa,2002
21,MF,Steven Pienaar,(1982-03-17)17 March 1982 (aged 20),0,Ajax,South Africa,Netherlands,2002
22,DF,Thabang Molefe,(1979-04-11)11 April 1979 (aged 23),5,Jomo Cosmos,South Africa,South Africa,2002
23,FW,George Koumantarakis,(1974-03-27)27 March 1974 (aged 28),6,Basel,South Africa,Switzerland,2002
1,GK,Iker Casillas,(1981-05-20)20 May 1981 (aged 21),13,Real Madrid,Spain,Spain,2002
2,DF,Curro Torres,(1976-12-27)27 December 1976 (aged 25),4,Valencia,Spain,Spain,2002
